10,1559,0.393,0.295,0.528,0.805,1,0.939
8,1560,0.426,0.371,0.645,0.818,6,0.809
8,1560,0.435,0.351,0.632,0.809,8,0.184
10,1560,0.394,0.3,0.53,0.799,1,0.943
8,1561,0.421,0.346,0.635,0.818,6,0.815
8,1561,0.434,0.351,0.619,0.803,8,0.157
10,1561,0.394,0.313,0.532,0.793,1,0.943
8,1562,0.4,0.286,0.629,0.816,6,0.834
8,1562,0.413,0.313,0.619,0.8,8,0.159
10,1562,0.391,0.309,0.532,0.792,1,0.935
8,1563,0.41,0.381,0.614,0.811,6,0.833
8,1563,0.423,0.381,0.617,0.796,8,0.144
10,1563,0.387,0.314,0.531,0.789,1,0.944
8,1564,0.387,0.379,0.628,0.817,6,0.857
8,1564,0.4,0.377,0.632,0.801,8,0.13
10,1564,0.387,0.315,0.531,0.789,1,0.948
8,1565,0.401,0.377,0.622,0.815,6,0.828
8,1565,0.413,0.364,0.623,0.805,3,0.131
10,1565,0.38,0.322,0.528,0.792,1,0.918
10,1565,0.381,0.318,0.529,0.792,3,0.218
8,1566,0.391,0.332,0.621,0.815,6,0.855
10,1566,0.377,0.331,0.524,0.797,1,0.929
10,1566,0.377,0.326,0.527,0.796,3,0.186
8,1567,0.392,0.327,0.628,0.815,6,0.858
10,1567,0.374,0.332,0.52,0.8,1,0.916
10,1567,0.372,0.332,0.519,0.799,3,0.229
8,1568,0.412,0.301,0.624,0.812,6,0.846
10,1568,0.373,0.333,0.513,0.798,1,0.939
8,1569,0.42,0.309,0.642,0.811,6,0.836
10,1569,0.369,0.339,0.504,0.799,1,0.937
8,1570,0.416,0.305,0.657,0.815,6,0.849
10,1570,0.369,0.339,0.504,0.799,1,0.927
8,1571,0.407,0.253,0.668,0.823,6,0.848
10,1571,0.365,0.349,0.491,0.799,1,0.901
10,1571,0.366,0.347,0.494,0.797,3,0.164
8,1572,0.413,0.34,0.665,0.826,6,0.843
8,1572,0.436,0.33,0.663,0.818,8,0.132
10,1572,0.362,0.358,0.482,0.798,1,0.942
8,1573,0.409,0.361,0.672,0.824,6,0.841
8,1573,0.436,0.317,0.662,0.817,8,0.19
10,1573,0.362,0.36,0.483,0.797,1,0.927
10,1573,0.362,0.355,0.485,0.794,3,0.115
8,1574,0.408,0.378,0.663,0.82,6,0.836
8,1574,0.436,0.332,0.655,0.806,8,0.13
10,1574,0.362,0.364,0.484,0.788,1,0.855
10,1574,0.362,0.361,0.486,0.791,3,0.399
8,1575,0.411,0.383,0.649,0.821,6,0.821
8,1575,0.426,0.371,0.642,0.809,8,0.145
10,1575,0.365,0.365,0.485,0.78,1,0.876
10,1575,0.364,0.361,0.486,0.785,3,0.384
8,1576,0.421,0.384,0.635,0.815,6,0.826
8,1576,0.434,0.373,0.622,0.8,8,0.14
10,1576,0.367,0.364,0.484,0.781,1,0.732
10,1576,0.365,0.363,0.485,0.782,3,0.566
8,1577,0.41,0.306,0.631,0.819,6,0.813
8,1577,0.423,0.325,0.619,0.805,8,0.215
10,1577,0.367,0.365,0.482,0.774,1,0.824
10,1577,0.367,0.361,0.483,0.774,3,0.368
8,1578,0.398,0.264,0.623,0.815,6,0.826
8,1578,0.409,0.272,0.613,0.798,8,0.222
10,1578,0.369,0.363,0.479,0.765,1,0.877
10,1578,0.37,0.363,0.48,0.766,3,0.192
8,1579,0.394,0.381,0.626,0.813,6,0.852
8,1579,0.406,0.375,0.624,0.798,8,0.278
10,1579,0.361,0.361,0.472,0.76,1,0.868
10,1579,0.363,0.361,0.472,0.757,3,0.3
8,1580,0.396,0.332,0.619,0.812,6,0.844
10,1580,0.351,0.362,0.461,0.746,1,0.924
8,1581,0.391,0.332,0.623,0.815,6,0.846
10,1581,0.342,0.364,0.459,0.736,1,0.924
8,1582,0.384,0.333,0.619,0.815,6,0.851
10,1582,0.341,0.363,0.461,0.735,1,0.927
8,1583,0.388,0.362,0.621,0.813,6,0.845
10,1583,0.41,0.26,0.548,0.875,1,0.924
10,1583,0.407,0.259,0.547,0.877,3,0.118
8,1584,0.404,0.31,0.625,0.815,6,0.852
10,1584,0.404,0.278,0.54,0.872,1,0.909
10,1584,0.404,0.273,0.54,0.874,3,0.221
8,1585,0.417,0.306,0.637,0.808,6,0.839
8,1585,0.431,0.306,0.639,0.793,8,0.13
10,1585,0.4,0.279,0.533,0.874,1,0.878
10,1585,0.4,0.273,0.534,0.874,3,0.598
8,1586,0.411,0.29,0.656,0.817,6,0.856
10,1586,0.397,0.263,0.521,0.875,1,0.931
10,1586,0.399,0.261,0.521,0.875,3,0.131
8,1587,0.409,0.324,0.661,0.821,6,0.849
10,1587,0.393,0.258,0.515,0.873,1,0.889
10,1587,0.395,0.258,0.515,0.875,3,0.152
8,1588,0.399,0.319,0.68,0.822,6,0.852
10,1588,0.394,0.258,0.515,0.874,1,0.769
10,1588,0.395,0.257,0.515,0.874,3,0.535
8,1589,0.409,0.358,0.669,0.813,6,0.834
8,1589,0.434,0.331,0.665,0.802,8,0.107
10,1589,0.396,0.258,0.511,0.875,1,0.785
10,1589,0.394,0.259,0.511,0.874,3,0.537
8,1590,0.403,0.397,0.672,0.814,6,0.846
8,1590,0.434,0.376,0.669,0.803,8,0.12
10,1590,0.4,0.26,0.508,0.877,1,0.919
8,1591,0.404,0.385,0.646,0.808,6,0.829
10,1591,0.404,0.263,0.508,0.875,1,0.728
10,1591,0.404,0.267,0.506,0.875,3,0.605
8,1592,0.408,0.371,0.642,0.817,6,0.833
10,1592,0.408,0.274,0.501,0.876,1,0.856
10,1592,0.409,0.274,0.501,0.874,3,0.351
8,1593,0.397,0.364,0.616,0.812,6,0.85
10,1593,0.407,0.259,0.503,0.874,1,0.8
10,1593,0.408,0.259,0.505,0.873,3,0.362
8,1594,0.386,0.355,0.61,0.814,6,0.843
8,1594,0.397,0.368,0.61,0.796,8,0.208
10,1594,0.407,0.26,0.502,0.874,1,0.849
10,1594,0.408,0.264,0.503,0.874,3,0.175
8,1595,0.349,0.365,0.626,0.813,6,0.866
8,1595,0.368,0.367,0.626,0.797,8,0.203
10,1595,0.413,0.276,0.517,0.875,1,0.866
10,1595,0.414,0.281,0.518,0.874,3,0.505
8,1596,0.36,0.359,0.626,0.81,6,0.869
8,1596,0.38,0.351,0.631,0.79,8,0.128
10,1596,0.411,0.282,0.519,0.872,1,0.802
10,1596,0.413,0.283,0.518,0.871,3,0.616
8,1597,0.35,0.352,0.624,0.809,6,0.888
10,1597,0.415,0.275,0.527,0.872,1,0.863
10,1597,0.416,0.274,0.529,0.87,3,0.749
8,1598,0.363,0.332,0.634,0.811,6,0.868
8,1598,0.383,0.321,0.629,0.791,8,0.117
10,1598,0.411,0.295,0.546,0.872,3,0.81
10,1598,0.412,0.293,0.545,0.873,1,0.746
8,1599,0.377,0.335,0.659,0.814,6,0.87
10,1599,0.423,0.298,0.552,0.873,3,0.883
10,1599,0.422,0.296,0.555,0.874,1,0.817
8,1600,0.392,0.336,0.656,0.811,6,0.868
10,1600,0.421,0.298,0.552,0.873,3,0.841
10,1600,0.421,0.295,0.555,0.874,1,0.607
8,1601,0.392,0.32,0.681,0.815,6,0.858
10,1601,0.429,0.309,0.564,0.879,3,0.826
10,1601,0.428,0.306,0.567,0.879,1,0.451
8,1602,0.389,0.286,0.69,0.812,6,0.877
10,1602,0.434,0.312,0.576,0.878,3,0.642
10,1602,0.432,0.308,0.578,0.879,1,0.619
8,1603,0.385,0.284,0.704,0.819,6,0.87
10,1603,0.444,0.319,0.58,0.881,3,0.89
10,1603,0.442,0.314,0.581,0.883,1,0.52
8,1604,0.392,0.296,0.723,0.821,6,0.875
10,1604,0.446,0.315,0.586,0.879,3,0.774
10,1604,0.444,0.313,0.588,0.881,1,0.692
8,1605,0.384,0.325,0.723,0.827,6,0.865
10,1605,0.453,0.318,0.592,0.878,3,0.848
10,1605,0.453,0.316,0.593,0.881,1,0.327
8,1606,0.382,0.323,0.744,0.825,6,0.86
10,1606,0.453,0.315,0.593,0.88,1,0.698
10,1606,0.452,0.319,0.591,0.879,3,0.689
8,1607,0.388,0.329,0.697,0.825,6,0.868
10,1607,0.462,0.319,0.592,0.878,3,0.894
8,1608,0.404,0.335,0.674,0.826,6,0.859
10,1608,0.466,0.321,0.594,0.878,3,0.75
10,1608,0.465,0.317,0.595,0.879,1,0.262
8,1609,0.413,0.344,0.666,0.828,6,0.856
10,1609,0.476,0.323,0.596,0.877,3,0.763
10,1609,0.475,0.317,0.596,0.878,1,0.163
8,1610,0.407,0.348,0.679,0.83,6,0.858
10,1610,0.478,0.314,0.603,0.878,1,0.455
10,1610,0.478,0.321,0.604,0.876,3,0.331
8,1611,0.409,0.365,0.679,0.832,6,0.874
10,1611,0.481,0.315,0.615,0.878,3,0.809
8,1612,0.404,0.361,0.692,0.833,6,0.863
10,1612,0.482,0.313,0.614,0.878,3,0.577
10,1612,0.48,0.308,0.615,0.878,1,0.168
8,1613,0.405,0.372,0.69,0.833,6,0.862
8,1613,0.422,0.382,0.691,0.809,8,0.203
10,1613,0.485,0.313,0.622,0.877,3,0.64
10,1613,0.484,0.312,0.623,0.876,1,0.149
8,1614,0.401,0.377,0.696,0.828,6,0.853
10,1614,0.492,0.315,0.625,0.876,3,0.49
10,1614,0.491,0.31,0.626,0.876,1,0.23
8,1615,0.412,0.39,0.685,0.825,6,0.857
10,1615,0.494,0.311,0.627,0.875,3,0.747
8,1616,0.415,0.397,0.678,0.822,6,0.851
8,1616,0.428,0.397,0.677,0.813,8,0.129
10,1616,0.494,0.306,0.625,0.877,3,0.716
10,1616,0.49,0.303,0.625,0.876,1,0.366
8,1617,0.435,0.4,0.656,0.821,6,0.863
10,1617,0.494,0.303,0.621,0.875,3,0.635
8,1618,0.437,0.413,0.648,0.82,6,0.84
10,1618,0.492,0.301,0.622,0.875,3,0.829
8,1619,0.426,0.412,0.64,0.812,6,0.85
8,1619,0.43,0.415,0.635,0.801,8,0.117
10,1619,0.497,0.293,0.625,0.872,3,0.564
8,1620,0.411,0.412,0.641,0.809,6,0.866
10,1620,0.492,0.288,0.628,0.87,3,0.813
8,1621,0.406,0.419,0.64,0.808,6,0.874
8,1621,0.414,0.422,0.638,0.799,4,0.12
10,1621,0.492,0.274,0.633,0.864,3,0.432
10,1621,0.494,0.274,0.634,0.86,1,0.294
8,1622,0.408,0.426,0.649,0.815,6,0.864
10,1622,0.496,0.275,0.638,0.853,3,0.575
10,1622,0.494,0.276,0.642,0.853,1,0.308
8,1623,0.403,0.429,0.656,0.815,6,0.86
8,1623,0.432,0.434,0.654,0.798,3,0.136
10,1623,0.496,0.286,0.645,0.85,1,0.343
10,1623,0.497,0.288,0.644,0.851,3,0.275
8,1624,0.399,0.432,0.664,0.816,6,0.817
8,1624,0.425,0.429,0.66,0.805,1,0.194
8,1624,0.424,0.431,0.661,0.802,3,0.189
10,1624,0.496,0.286,0.645,0.851,1,0.607
10,1624,0.497,0.288,0.644,0.852,3,0.476
8,1625,0.402,0.439,0.664,0.82,6,0.837
8,1625,0.428,0.432,0.66,0.813,1,0.189
10,1625,0.507,0.311,0.643,0.851,3,0.798
10,1625,0.505,0.307,0.646,0.855,1,0.179
8,1626,0.416,0.446,0.67,0.821,6,0.835
8,1626,0.442,0.433,0.669,0.82,1,0.136
10,1626,0.509,0.33,0.645,0.856,3,0.721
10,1626,0.507,0.333,0.648,0.855,1,0.352
8,1627,0.443,0.454,0.656,0.815,6,0.844
8,1627,0.463,0.439,0.658,0.809,1,0.108
10,1627,0.504,0.348,0.646,0.858,1,0.796
10,1627,0.502,0.348,0.647,0.858,3,0.229
8,1628,0.438,0.445,0.668,0.82,6,0.83
8,1628,0.462,0.436,0.671,0.813,1,0.26
10,1628,0.496,0.368,0.657,0.858,1,0.633
10,1628,0.498,0.369,0.656,0.855,3,0.201
8,1629,0.45,0.444,0.678,0.816,6,0.836
8,1629,0.467,0.438,0.69,0.811,1,0.282
10,1629,0.482,0.389,0.665,0.862,1,0.64
8,1630,0.453,0.444,0.684,0.822,6,0.651
8,1630,0.463,0.434,0.698,0.814,1,0.318
8,1630,0.459,0.445,0.694,0.817,3,0.167
10,1630,0.483,0.394,0.665,0.857,1,0.847
10,1630,0.483,0.389,0.663,0.855,3,0.21
8,1631,0.452,0.461,0.695,0.818,6,0.482
8,1631,0.466,0.453,0.709,0.814,1,0.451
8,1631,0.468,0.467,0.71,0.81,3,0.309
10,1631,0.469,0.404,0.69,0.862,1,0.774
10,1631,0.467,0.4,0.69,0.857,3,0.366
8,1632,0.475,0.452,0.714,0.806,1,0.382
8,1632,0.474,0.465,0.715,0.806,3,0.309
8,1632,0.459,0.459,0.7,0.817,6,0.297
10,1632,0.445,0.409,0.696,0.858,3,0.774
10,1632,0.446,0.41,0.696,0.861,1,0.219
8,1633,0.457,0.457,0.697,0.815,6,0.583
8,1633,0.475,0.447,0.703,0.808,1,0.334
8,1633,0.475,0.456,0.703,0.808,3,0.232
10,1633,0.427,0.415,0.695,0.854,3,0.831
10,1633,0.425,0.416,0.695,0.858,1,0.223
8,1634,0.452,0.451,0.695,0.814,6,0.504
8,1634,0.471,0.449,0.688,0.802,3,0.294
8,1634,0.472,0.443,0.692,0.803,1,0.243
10,1634,0.424,0.393,0.678,0.854,3,0.86
8,1635,0.459,0.453,0.686,0.809,6,0.741
8,1635,0.473,0.441,0.688,0.802,4,0.238
8,1635,0.474,0.445,0.684,0.803,3,0.155
8,1635,0.477,0.439,0.689,0.802,1,0.127
10,1635,0.425,0.418,0.674,0.853,3,0.852
8,1636,0.469,0.456,0.68,0.808,6,0.595
8,1636,0.484,0.446,0.683,0.801,3,0.243
8,1636,0.486,0.444,0.684,0.801,1,0.17
8,1636,0.486,0.446,0.679,0.795,4,0.165
10,1636,0.425,0.415,0.676,0.854,3,0.888
8,1637,0.478,0.46,0.673,0.804,6,0.516
8,1637,0.493,0.446,0.679,0.804,1,0.316
8,1637,0.493,0.447,0.677,0.797,4,0.22
8,1637,0.49,0.451,0.678,0.803,3,0.185
10,1637,0.423,0.427,0.681,0.854,3,0.651
10,1637,0.424,0.42,0.68,0.854,6,0.113
8,1638,0.483,0.443,0.675,0.805,6,0.723
8,1638,0.486,0.443,0.674,0.799,3,0.221
8,1638,0.488,0.441,0.673,0.795,4,0.163
10,1638,0.434,0.433,0.685,0.851,3,0.726
10,1638,0.435,0.428,0.687,0.853,6,0.131
8,1639,0.468,0.438,0.679,0.803,6,0.715
8,1639,0.474,0.437,0.684,0.794,1,0.234
8,1639,0.472,0.438,0.682,0.795,4,0.116
10,1639,0.453,0.426,0.686,0.856,4,0.222
10,1639,0.455,0.431,0.685,0.856,3,0.185
8,1640,0.454,0.435,0.687,0.799,6,0.791
8,1640,0.464,0.437,0.691,0.791,1,0.163
10,1640,0.48,0.43,0.676,0.852,3,0.216
10,1640,0.481,0.429,0.677,0.855,6,0.169
10,1640,0.48,0.425,0.676,0.853,4,0.116
8,1641,0.463,0.437,0.695,0.786,1,0.477
8,1641,0.451,0.438,0.695,0.799,6,0.211
8,1641,0.461,0.442,0.69,0.792,3,0.125
10,1641,0.481,0.407,0.661,0.851,4,0.144
8,1642,0.461,0.435,0.701,0.789,1,0.369
8,1642,0.458,0.439,0.698,0.793,3,0.152
8,1642,0.444,0.438,0.7,0.799,6,0.106
10,1642,0.483,0.402,0.661,0.849,3,0.196
10,1642,0.481,0.404,0.662,0.851,4,0.149
10,1642,0.482,0.405,0.661,0.852,6,0.143
8,1643,0.474,0.434,0.707,0.788,1,0.324
8,1643,0.468,0.441,0.7,0.792,3,0.303
8,1643,0.461,0.442,0.709,0.798,6,0.226
10,1643,0.483,0.405,0.649,0.842,3,0.602
10,1643,0.483,0.407,0.65,0.844,4,0.259
8,1644,0.465,0.432,0.731,0.8,6,0.272
8,1644,0.484,0.427,0.721,0.795,1,0.241
8,1644,0.476,0.436,0.711,0.796,3,0.193
10,1644,0.473,0.41,0.654,0.839,3,0.574
10,1644,0.469,0.411,0.665,0.84,4,0.204
8,1645,0.498,0.432,0.712,0.792,1,0.54
8,1645,0.465,0.444,0.74,0.797,6,0.184
10,1645,0.458,0.401,0.624,0.835,3,0.349
10,1645,0.461,0.412,0.635,0.835,4,0.292
8,1646,0.502,0.432,0.721,0.794,1,0.248
8,1646,0.472,0.435,0.737,0.797,6,0.194
10,1646,0.455,0.36,0.625,0.831,3,0.346
10,1646,0.457,0.374,0.633,0.834,4,0.227
10,1646,0.458,0.382,0.636,0.831,7,0.125
8,1647,0.507,0.431,0.715,0.79,1,0.535
8,1647,0.472,0.446,0.713,0.797,6,0.114
8,1648,0.502,0.429,0.718,0.793,1,0.421
8,1648,0.48,0.436,0.719,0.798,6,0.168
8,1648,0.502,0.433,0.714,0.791,7,0.108
8,1649,0.51,0.433,0.713,0.787,1,0.69
8,1649,0.51,0.432,0.719,0.788,7,0.128
8,1650,0.504,0.433,0.722,0.786,1,0.491
8,1650,0.496,0.435,0.714,0.797,6,0.3
8,1650,0.505,0.436,0.716,0.784,3,0.239
8,1651,0.502,0.438,0.73,0.784,1,0.38
8,1651,0.492,0.442,0.721,0.791,6,0.365
8,1651,0.504,0.441,0.727,0.785,3,0.261
8,1652,0.504,0.445,0.734,0.785,3,0.442
8,1652,0.495,0.442,0.724,0.791,6,0.441
8,1652,0.504,0.438,0.741,0.789,1,0.228
8,1653,0.505,0.444,0.726,0.787,1,0.365
8,1653,0.504,0.448,0.723,0.785,3,0.255
8,1653,0.489,0.447,0.716,0.788,6,0.251
8,1654,0.503,0.443,0.736,0.782,1,0.501
8,1654,0.504,0.449,0.729,0.784,3,0.244
8,1654,0.489,0.446,0.722,0.787,6,0.142
8,1655,0.512,0.436,0.716,0.783,1,0.576
8,1655,0.509,0.44,0.715,0.785,3,0.249
8,1655,0.491,0.445,0.715,0.786,6,0.212
8,1656,0.488,0.442,0.724,0.783,6,0.41
8,1656,0.499,0.432,0.721,0.785,3,0.303
8,1656,0.502,0.429,0.719,0.785,1,0.294
8,1656,0.5,0.431,0.724,0.784,4,0.146
8,1657,0.494,0.438,0.697,0.782,6,0.559
8,1657,0.51,0.422,0.7,0.784,1,0.288
8,1657,0.505,0.425,0.7,0.785,3,0.261
8,1657,0.51,0.425,0.689,0.777,7,0.111
8,1657,0.507,0.424,0.702,0.782,4,0.108
8,1658,0.501,0.431,0.691,0.783,6,0.63
8,1658,0.513,0.418,0.693,0.779,1,0.298
8,1658,0.514,0.422,0.691,0.779,3,0.181
8,1659,0.509,0.413,0.679,0.779,6,0.681
8,1659,0.508,0.402,0.684,0.773,1,0.401
8,1659,0.508,0.408,0.677,0.773,3,0.117
8,1660,0.505,0.405,0.687,0.774,1,0.599
8,1660,0.506,0.418,0.685,0.778,6,0.39
8,1660,0.504,0.411,0.68,0.775,3,0.12
8,1661,0.488,0.393,0.687,0.781,6,0.635
8,1661,0.484,0.381,0.685,0.777,1,0.407
8,1662,0.478,0.373,0.687,0.784,6,0.661
8,1662,0.477,0.365,0.685,0.775,1,0.356
8,1662,0.472,0.372,0.678,0.773,3,0.202
10,1662,0.448,0.093,0.603,0.736,3,0.675
8,1663,0.473,0.347,0.691,0.787,6,0.74
8,1663,0.472,0.343,0.69,0.779,1,0.235
8,1663,0.464,0.346,0.686,0.78,3,0.192
8,1664,0.472,0.318,0.709,0.789,6,0.558
8,1664,0.474,0.318,0.688,0.782,3,0.344
8,1664,0.482,0.305,0.693,0.781,1,0.321
10,1664,0.441,0.081,0.613,0.795,3,0.629
8,1665,0.475,0.291,0.715,0.789,6,0.71
8,1665,0.477,0.278,0.701,0.783,3,0.251
8,1665,0.481,0.284,0.701,0.781,1,0.182
10,1665,0.461,0.145,0.616,0.799,3,0.267
8,1666,0.478,0.304,0.723,0.788,6,0.465
8,1666,0.475,0.276,0.709,0.784,3,0.376
8,1666,0.475,0.276,0.709,0.784,1,0.27
10,1666,0.466,0.137,0.614,0.806,3,0.308
8,1667,0.474,0.292,0.736,0.789,6,0.698
8,1667,0.481,0.275,0.722,0.784,1,0.361
8,1667,0.469,0.284,0.719,0.787,3,0.123
8,1668,0.486,0.263,0.74,0.79,6,0.812
8,1668,0.501,0.241,0.72,0.785,1,0.261
8,1669,0.5,0.272,0.73,0.791,6,0.839
8,1670,0.503,0.21,0.75,0.792,6,0.802
8,1670,0.509,0.17,0.736,0.782,1,0.311
8,1671,0.494,0.185,0.753,0.792,6,0.799
8,1671,0.5,0.151,0.743,0.784,1,0.346
8,1672,0.502,0.145,0.744,0.784,1,0.731
8,1672,0.494,0.191,0.755,0.792,6,0.241
8,1672,0.494,0.123,0.743,0.794,3,0.1
8,1673,0.499,0.147,0.739,0.786,1,0.61
8,1673,0.486,0.177,0.746,0.792,6,0.498
8,1673,0.496,0.134,0.738,0.791,3,0.203
8,1674,0.473,0.18,0.758,0.798,6,0.721
8,1674,0.497,0.156,0.739,0.785,1,0.662
8,1675,0.491,0.152,0.719,0.791,1,0.711
8,1675,0.472,0.175,0.744,0.803,6,0.417
8,1676,0.451,0.184,0.745,0.811,6,0.632
8,1676,0.461,0.152,0.707,0.797,1,0.558
8,1676,0.46,0.149,0.709,0.798,3,0.248
8,1677,0.431,0.174,0.718,0.81,6,0.753
8,1677,0.435,0.16,0.689,0.795,1,0.465
8,1677,0.431,0.161,0.687,0.792,3,0.243
8,1678,0.442,0.172,0.701,0.809,6,0.74
8,1678,0.435,0.16,0.685,0.793,1,0.482
8,1678,0.436,0.159,0.684,0.795,3,0.281
8,1679,0.426,0.159,0.679,0.808,6,0.702
8,1679,0.412,0.15,0.671,0.798,1,0.631
8,1679,0.412,0.152,0.667,0.798,3,0.218
8,1680,0.413,0.163,0.679,0.81,6,0.788
8,1680,0.399,0.156,0.663,0.792,1,0.691
8,1680,0.407,0.158,0.662,0.794,3,0.169
10,1680,0.518,0.363,0.715,0.816,3,0.11
8,1681,0.387,0.139,0.662,0.788,1,0.795
8,1681,0.387,0.151,0.678,0.815,6,0.271
8,1681,0.391,0.156,0.66,0.799,3,0.166
10,1681,0.533,0.371,0.701,0.82,3,0.128
8,1682,0.386,0.153,0.66,0.788,1,0.717
8,1682,0.387,0.155,0.658,0.798,3,0.298
8,1682,0.384,0.154,0.672,0.816,6,0.154
10,1682,0.515,0.358,0.696,0.819,3,0.327
8,1683,0.393,0.147,0.657,0.786,1,0.746
8,1683,0.388,0.15,0.658,0.781,3,0.152
8,1683,0.374,0.153,0.685,0.814,6,0.129
10,1683,0.488,0.367,0.696,0.82,3,0.642
8,1684,0.392,0.141,0.662,0.787,1,0.671
8,1684,0.387,0.144,0.668,0.78,3,0.278
8,1684,0.379,0.147,0.69,0.81,6,0.136
10,1684,0.485,0.368,0.692,0.821,3,0.666
8,1685,0.397,0.139,0.671,0.777,3,0.499
8,1685,0.399,0.133,0.664,0.786,1,0.435
10,1685,0.46,0.361,0.701,0.828,3,0.804
8,1686,0.418,0.126,0.671,0.786,1,0.495
8,1686,0.418,0.135,0.668,0.792,3,0.462
10,1686,0.458,0.358,0.697,0.828,3,0.827
8,1687,0.425,0.105,0.683,0.781,1,0.594
8,1687,0.435,0.123,0.686,0.782,3,0.332
10,1687,0.449,0.328,0.696,0.831,3,0.834
8,1688,0.455,0.101,0.672,0.774,1,0.544
8,1688,0.466,0.105,0.67,0.756,3,0.32
10,1688,0.457,0.339,0.715,0.832,3,0.832
8,1689,0.453,0.102,0.691,0.781,3,0.518
8,1689,0.457,0.09,0.685,0.782,1,0.322
10,1689,0.47,0.305,0.712,0.822,3,0.838
8,1690,0.458,0.103,0.7,0.78,3,0.586
8,1690,0.461,0.092,0.685,0.787,1,0.293
10,1690,0.469,0.307,0.71,0.823,3,0.848
8,1691,0.459,0.098,0.696,0.779,3,0.697
8,1691,0.461,0.092,0.677,0.788,1,0.125
10,1691,0.475,0.3,0.711,0.824,3,0.812
8,1692,0.472,0.101,0.7,0.785,3,0.611
8,1692,0.473,0.096,0.686,0.788,1,0.221
10,1692,0.481,0.308,0.694,0.825,3,0.793
8,1693,0.484,0.1,0.664,0.79,3,0.58
8,1693,0.478,0.091,0.666,0.789,1,0.253
10,1693,0.482,0.324,0.689,0.826,3,0.781
8,1694,0.49,0.102,0.666,0.787,3,0.618
8,1694,0.488,0.094,0.67,0.786,1,0.264
10,1694,0.474,0.314,0.668,0.829,3,0.799
8,1695,0.484,0.105,0.668,0.791,3,0.615
8,1695,0.487,0.092,0.671,0.791,1,0.168
10,1695,0.482,0.313,0.652,0.828,3,0.821
8,1696,0.487,0.105,0.667,0.794,3,0.5
8,1696,0.486,0.085,0.67,0.795,1,0.407
10,1696,0.482,0.316,0.65,0.829,3,0.784
8,1697,0.501,0.119,0.666,0.8,3,0.659
8,1697,0.505,0.11,0.667,0.795,1,0.157
10,1697,0.483,0.297,0.653,0.83,3,0.815
10,1697,0.487,0.304,0.668,0.834,1,0.102
8,1698,0.501,0.123,0.664,0.801,3,0.56
8,1698,0.507,0.115,0.665,0.798,1,0.302
10,1698,0.469,0.308,0.644,0.836,3,0.787
8,1699,0.507,0.136,0.662,0.803,3,0.744
8,1699,0.507,0.129,0.664,0.804,1,0.107
10,1699,0.47,0.268,0.643,0.839,3,0.77
8,1700,0.495,0.14,0.666,0.799,3,0.772
10,1700,0.463,0.276,0.639,0.839,3,0.769
8,1701,0.504,0.16,0.657,0.787,3,0.813
10,1701,0.475,0.29,0.627,0.839,3,0.795
8,1702,0.501,0.156,0.655,0.794,3,0.832
10,1702,0.475,0.286,0.623,0.838,3,0.804
8,1703,0.495,0.175,0.664,0.781,3,0.795
10,1703,0.474,0.289,0.623,0.835,3,0.79
8,1704,0.477,0.179,0.65,0.783,3,0.833
10,1704,0.454,0.287,0.629,0.828,3,0.764
8,1705,0.472,0.199,0.653,0.774,3,0.852
10,1705,0.455,0.286,0.617,0.828,3,0.792
8,1706,0.454,0.214,0.649,0.765,3,0.877
10,1706,0.464,0.273,0.617,0.834,3,0.812
8,1707,0.453,0.224,0.65,0.764,3,0.888
8,1707,0.461,0.222,0.677,0.773,6,0.22
10,1707,0.461,0.287,0.615,0.831,3,0.837
8,1708,0.445,0.219,0.644,0.766,3,0.89
10,1708,0.461,0.288,0.61,0.831,3,0.834
8,1709,0.44,0.226,0.637,0.753,3,0.888
10,1709,0.462,0.295,0.612,0.829,3,0.826
8,1710,0.441,0.233,0.631,0.753,3,0.862
8,1710,0.433,0.227,0.65,0.76,6,0.2
10,1710,0.458,0.268,0.617,0.828,3,0.808
8,1711,0.443,0.236,0.633,0.745,3,0.831
8,1711,0.443,0.24,0.658,0.753,6,0.34
10,1711,0.461,0.264,0.615,0.829,3,0.817
8,1712,0.439,0.239,0.612,0.74,3,0.806
8,1712,0.439,0.242,0.646,0.751,6,0.373
10,1712,0.472,0.279,0.611,0.831,3,0.848
8,1713,0.458,0.253,0.606,0.733,3,0.827
8,1713,0.452,0.249,0.638,0.746,6,0.103
10,1713,0.468,0.268,0.614,0.829,3,0.834
8,1714,0.457,0.251,0.604,0.736,3,0.788
8,1714,0.45,0.249,0.639,0.745,6,0.425
10,1714,0.467,0.262,0.616,0.831,3,0.848
8,1715,0.462,0.266,0.601,0.724,3,0.81
8,1715,0.452,0.257,0.631,0.739,6,0.124
10,1715,0.472,0.261,0.613,0.826,3,0.835
8,1716,0.456,0.27,0.597,0.715,3,0.866
10,1716,0.469,0.266,0.623,0.824,3,0.843
8,1717,0.453,0.278,0.598,0.708,3,0.831
8,1717,0.439,0.268,0.611,0.719,6,0.153
10,1717,0.454,0.256,0.626,0.827,3,0.871
8,1718,0.452,0.287,0.607,0.707,3,0.82
10,1718,0.453,0.262,0.625,0.83,3,0.833
8,1719,0.44,0.291,0.612,0.706,3,0.823
10,1719,0.442,0.262,0.635,0.831,3,0.895
8,1720,0.441,0.291,0.61,0.705,3,0.819
